base_id,original_pdb,watermarked_pdb,bit_label,E_original,E_watermarked,delta_E
5DHD,5DHD.pdb,5DHD_12bit_101110000010.pdb,12bit_101110000010,-208.636607,-208.5783339,0.058273186
5DHI,5DHI.pdb,5DHI_12bit_110101011111.pdb,12bit_110101011111,-341.5741155,-341.6370273,-0.062911839
5DIY,5DIY.pdb,5DIY_12bit_010111100111.pdb,12bit_010111100111,-903.4018584,-903.6331345,-0.231276086
5DJO,5DJO.pdb,5DJO_12bit_001001100001.pdb,12bit_001001100001,-175.7027052,-175.7591751,-0.056469874
5DJR,5DJR.pdb,5DJR_12bit_011101110100.pdb,12bit_011101110100,-223.4264495,-223.5228572,-0.096407698
5DK4,5DK4.pdb,5DK4_12bit_110100001000.pdb,12bit_110100001000,-328.8904433,-328.595173,0.295270276
5DLV,5DLV.pdb,5DLV_12bit_010000001110.pdb,12bit_010000001110,-1351.69977,-1351.725251,-0.025481411
5DM0,5DM0.pdb,5DM0_12bit_110010100110.pdb,12bit_110010100110,-455.0564266,-455.0875676,-0.031141012
5DMZ,5DMZ.pdb,5DMZ_12bit_000111101110.pdb,12bit_000111101110,-177.2476795,-177.2334832,0.014196232
5DN3,5DN3.pdb,5DN3_12bit_010000000110.pdb,12bit_010000000110,-290.4641014,-290.2264394,0.237662027
5DNK,5DNK.pdb,5DNK_12bit_001111011111.pdb,12bit_001111011111,441.3418273,441.2986673,-0.043159985
5DPZ,5DPZ.pdb,5DPZ_12bit_100001110001.pdb,12bit_100001110001,-702.2579328,-702.2422366,0.015696206
5DRG,5DRG.pdb,5DRG_12bit_001001111101.pdb,12bit_001001111101,-310.0062077,-309.9261518,0.080055877
5DSC,5DSC.pdb,5DSC_12bit_000100000110.pdb,12bit_000100000110,-1826.586924,-1826.639968,-0.053044154
5DSQ,5DSQ.pdb,5DSQ_12bit_010001001100.pdb,12bit_010001001100,-396.2321443,-396.2626991,-0.030554843
5DTL,5DTL.pdb,5DTL_12bit_010001100001.pdb,12bit_010001100001,-1037.283498,-1037.146959,0.136538378
5DUO,5DUO.pdb,5DUO_12bit_111001001100.pdb,12bit_111001001100,119.9963564,120.1144402,0.118083784
5DV5,5DV5.pdb,5DV5_12bit_111110111101.pdb,12bit_111110111101,619.7045323,619.6322643,-0.07226797
5DVS,5DVS.pdb,5DVS_12bit_001010000100.pdb,12bit_001010000100,-17.04570625,-16.19879701,0.846909244
5DX7,5DX7.pdb,5DX7_12bit_111000000000.pdb,12bit_111000000000,-652.6521403,-652.3454324,0.306707894
5.00E+02,5E02.pdb,5E02_12bit_100001100000.pdb,12bit_100001100000,2280.964317,2281.218931,0.254613373
5.00E+03,5E03.pdb,5E03_12bit_111110001010.pdb,12bit_111110001010,-134.378113,-134.5178546,-0.13974152
5E0S,5E0S.pdb,5E0S_12bit_000101011110.pdb,12bit_000101011110,6951.703293,6951.650755,-0.052538256
5.00E+13,5E13.pdb,5E13_12bit_110010101001.pdb,12bit_110010101001,-180.9349255,-180.9338028,0.001122675
5.00E+14,5E14.pdb,5E14_12bit_001110101101.pdb,12bit_001110101101,-53.62780566,-53.70546535,-0.077659689
5E1L,5E1L.pdb,5E1L_12bit_001110011010.pdb,12bit_001110011010,87.16554662,87.47651711,0.310970494
5E2D,5E2D.pdb,5E2D_12bit_011010010100.pdb,12bit_011010010100,-59.02340908,-58.72480496,0.298604119
5E2F,5E2F.pdb,5E2F_12bit_100010101100.pdb,12bit_100010101100,-1052.518708,-1052.497407,0.021300864
5E2P,5E2P.pdb,5E2P_12bit_110101100011.pdb,12bit_110101100011,-300.6056424,-300.5203573,0.085285059
5.00E+35,5E35.pdb,5E35_12bit_111111011101.pdb,12bit_111111011101,991.2604783,991.139693,-0.120785287
5E4Q,5E4Q.pdb,5E4Q_12bit_110010001001.pdb,12bit_110010001001,481.2127543,481.3459063,0.133151973
5E5G,5E5G.pdb,5E5G_12bit_100100011001.pdb,12bit_100100011001,-1090.06719,-1089.55272,0.514470388
5.00E+66,5E66.pdb,5E66_12bit_111101000011.pdb,12bit_111101000011,2679.666487,2679.582872,-0.083615172
5E7W,5E7W.pdb,5E7W_12bit_010111100011.pdb,12bit_010111100011,-79.1350926,-79.17647463,-0.041382025
5E8J,5E8J.pdb,5E8J_12bit_101000010001.pdb,12bit_101000010001,408.4250377,408.3862294,-0.038808252
5EAL,5EAL.pdb,5EAL_12bit_000011111001.pdb,12bit_000011111001,-909.8936188,-909.8395967,0.054022092
5EBG,5EBG.pdb,5EBG_12bit_010100010110.pdb,12bit_010100010110,-222.5147967,-222.7497001,-0.234903474
5EDR,5EDR.pdb,5EDR_12bit_100010000110.pdb,12bit_100010000110,-53.36866486,-53.30453014,0.064134722
5EFX,5EFX.pdb,5EFX_12bit_100010100101.pdb,12bit_100010100101,137.7623146,137.7502647,-0.012049867
5EG9,5EG9.pdb,5EG9_12bit_101101011000.pdb,12bit_101101011000,108.8666884,108.7024791,-0.164209272
5EJ8,5EJ8.pdb,5EJ8_12bit_011100000110.pdb,12bit_011100000110,-8349.151161,-8349.067251,0.083910836
5EJL,5EJL.pdb,5EJL_12bit_101101010100.pdb,12bit_101101010100,284.7950486,284.8066696,0.011620928
5EJW,5EJW.pdb,5EJW_12bit_000011101010.pdb,12bit_000011101010,52.53340192,52.6009376,0.067535682
5EJZ,5EJZ.pdb,5EJZ_12bit_001010000000.pdb,12bit_001010000000,417.3008322,417.2549425,-0.045889701
5EKG,5EKG.pdb,5EKG_12bit_100111110101.pdb,12bit_100111110101,401.8401547,401.2537161,-0.586438602
5ELY,5ELY.pdb,5ELY_12bit_010111110010.pdb,12bit_010111110010,-749.0302729,-749.062814,-0.032541177
5EMC,5EMC.pdb,5EMC_12bit_010111001111.pdb,12bit_010111001111,198.0490418,198.0726582,0.023616402
5EMY,5EMY.pdb,5EMY_12bit_100111011100.pdb,12bit_100111011100,-1023.938707,-1023.973289,-0.034582334
5EPD,5EPD.pdb,5EPD_12bit_110001010011.pdb,12bit_110001010011,-23.58692828,-23.65949472,-0.072566445
5EPL,5EPL.pdb,5EPL_12bit_100011000000.pdb,12bit_100011000000,-144.3889113,-144.2632341,0.125677173
5EPU,5EPU.pdb,5EPU_12bit_011010001000.pdb,12bit_011010001000,-2865.845447,-2865.795481,0.049965923
5EQA,5EQA.pdb,5EQA_12bit_011100001110.pdb,12bit_011100001110,-1528.245902,-1527.924313,0.321588878
5ERR,5ERR.pdb,5ERR_12bit_000011000101.pdb,12bit_000011000101,-636.1429395,-636.6668165,-0.523876987
5ETB,5ETB.pdb,5ETB_12bit_101010100100.pdb,12bit_101010100100,-169.6385446,-169.7872749,-0.148730308
5EU2,5EU2.pdb,5EU2_12bit_110100011110.pdb,12bit_110100011110,-24.06876215,-24.15741131,-0.088649154
5EVG,5EVG.pdb,5EVG_12bit_101011010011.pdb,12bit_101011010011,-59.68509502,-59.63533447,0.049760552
5EVH,5EVH.pdb,5EVH_12bit_000110110001.pdb,12bit_000110110001,-114.7246083,-114.6282525,0.096355737
5EXV,5EXV.pdb,5EXV_12bit_000100000001.pdb,12bit_000100000001,4776.626981,4776.948722,0.321740718
5EYF,5EYF.pdb,5EYF_12bit_110100000000.pdb,12bit_110100000000,-732.1940072,-732.2292863,-0.035279086
5EYL,5EYL.pdb,5EYL_12bit_101101010111.pdb,12bit_101101010111,-478.1991163,-478.1108109,0.088305362
5EYO,5EYO.pdb,5EYO_12bit_100111111101.pdb,12bit_100111111101,-23.17187736,-23.4292262,-0.257348847
5EZY,5EZY.pdb,5EZY_12bit_110110111101.pdb,12bit_110110111101,-2341.972348,-2341.917585,0.054763153
5F0S,5F0S.pdb,5F0S_12bit_110010000101.pdb,12bit_110010000101,1443.153887,1443.239925,0.086038188
5F2A,5F2A.pdb,5F2A_12bit_011110010011.pdb,12bit_011110010011,314.908601,314.5958892,-0.312711845
5F3G,5F3G.pdb,5F3G_12bit_011000000101.pdb,12bit_011000000101,-99.06012019,-99.25306402,-0.192943832
5F3H,5F3H.pdb,5F3H_12bit_000110111111.pdb,12bit_000110111111,2312.871359,2312.586025,-0.285334001
5F4Z,5F4Z.pdb,5F4Z_12bit_110011001011.pdb,12bit_110011001011,-2643.11887,-2643.106247,0.012622365
5F58,5F58.pdb,5F58_12bit_111011011111.pdb,12bit_111011011111,-263.4138873,-263.2700578,0.143829512
5F7U,5F7U.pdb,5F7U_12bit_110001100101.pdb,12bit_110001100101,-2101.841548,-2101.904432,-0.062883834
5F8B,5F8B.pdb,5F8B_12bit_100000000100.pdb,12bit_100000000100,-24.67817604,-25.00461267,-0.326436631
5F8L,5F8L.pdb,5F8L_12bit_000100111010.pdb,12bit_000100111010,407.5434748,407.5357876,-0.007687191
5F9U,5F9U.pdb,5F9U_12bit_101001111000.pdb,12bit_101001111000,-122.5201023,-122.6145325,-0.094430222
5FBU,5FBU.pdb,5FBU_12bit_100110001110.pdb,12bit_100110001110,5705.061739,5705.070998,0.009258964
5FCH,5FCH.pdb,5FCH_12bit_100110010011.pdb,12bit_100110010011,-1196.72232,-1196.609932,0.112387909
5FCR,5FCR.pdb,5FCR_12bit_111001110110.pdb,12bit_111001110110,-896.8781858,-897.1213238,-0.243137953
5FD6,5FD6.pdb,5FD6_12bit_110000001011.pdb,12bit_110000001011,528.3301524,528.2847282,-0.045424119
5FDW,5FDW.pdb,5FDW_12bit_000111100110.pdb,12bit_000111100110,151.3541983,151.266384,-0.087814282
5FES,5FES.pdb,5FES_12bit_011111010011.pdb,12bit_011111010011,-216.3077151,-216.7364322,-0.428717127
5FF4,5FF4.pdb,5FF4_12bit_000000100100.pdb,12bit_000000100100,-596.7436683,-596.6101034,0.133564935
5FFW,5FFW.pdb,5FFW_12bit_000101111001.pdb,12bit_000101111001,-274.3933911,-274.4426863,-0.049295143
5FGB,5FGB.pdb,5FGB_12bit_001110101110.pdb,12bit_001110101110,-1615.533049,-1615.499999,0.033049299
5FI3,5FI3.pdb,5FI3_12bit_011000000011.pdb,12bit_011000000011,-1253.092159,-1253.992533,-0.900374002
5FIV,5FIV.pdb,5FIV_12bit_110111011100.pdb,12bit_110111011100,137.307181,137.4008357,0.093654694
5FJY,5FJY.pdb,5FJY_12bit_011011101001.pdb,12bit_011011101001,2246.932404,2247.010829,0.078424662
5FJZ,5FJZ.pdb,5FJZ_12bit_100110011000.pdb,12bit_100110011000,412.0782217,412.1460272,0.067805568
5FLV,5FLV.pdb,5FLV_12bit_010000000100.pdb,12bit_010000000100,1065.419422,1065.411528,-0.007893721
5FLX,5FLX.pdb,5FLX_12bit_000001101010.pdb,12bit_000001101010,28977.20907,28977.19629,-0.012781718
5FN4,5FN4.pdb,5FN4_12bit_111001101110.pdb,12bit_111001101110,4843.827432,4843.827264,-0.000167871
5FNX,5FNX.pdb,5FNX_12bit_011100101011.pdb,12bit_011100101011,461.0990173,460.8131118,-0.28590551
5FO3,5FO3.pdb,5FO3_12bit_000001001101.pdb,12bit_000001001101,1079.700074,1079.823501,0.123427552
5FO5,5FO5.pdb,5FO5_12bit_000101101100.pdb,12bit_000101101100,-8.938383258,-8.929656753,0.008726505
5FPI,5FPI.pdb,5FPI_12bit_001000111111.pdb,12bit_001000111111,452.8277242,452.9136748,0.085950615
5FPN,5FPN.pdb,5FPN_12bit_011110110101.pdb,12bit_011110110101,-1108.921621,-1108.915568,0.006053269
5FQ0,5FQ0.pdb,5FQ0_12bit_100100111011.pdb,12bit_100100111011,-432.0320671,-432.1528778,-0.120810675
5FQ7,5FQ7.pdb,5FQ7_12bit_011100101011.pdb,12bit_011100101011,6324.816179,6324.90724,0.091061492
5FQV,5FQV.pdb,5FQV_12bit_010100101101.pdb,12bit_010100101101,-272.5908623,-272.7567579,-0.165895615
5FRM,5FRM.pdb,5FRM_12bit_101100001110.pdb,12bit_101100001110,-590.9309807,-590.9313071,-0.000326424
5FRO,5FRO.pdb,5FRO_12bit_010111010110.pdb,12bit_010111010110,-658.5896403,-658.5815889,0.00805133
5FRP,5FRP.pdb,5FRP_12bit_110001010100.pdb,12bit_110001010100,1638.571727,1638.493554,-0.078172956
5FS4,5FS4.pdb,5FS4_12bit_001100010111.pdb,12bit_001100010111,-171.0245152,-171.2308628,-0.206347634
5FS8,5FS8.pdb,5FS8_12bit_011001000011.pdb,12bit_011001000011,-646.5432036,-646.4360147,0.107188821
5FSU,5FSU.pdb,5FSU_12bit_101011111000.pdb,12bit_101011111000,-497.2534756,-497.5773662,-0.323890593
5FU4,5FU4.pdb,5FU4_12bit_110100011010.pdb,12bit_110100011010,-169.6681924,-169.6641291,0.004063255
5FVR,5FVR.pdb,5FVR_12bit_111100111101.pdb,12bit_111100111101,-679.0335217,-679.1337765,-0.100254733
5FVT,5FVT.pdb,5FVT_12bit_101100101010.pdb,12bit_101100101010,-749.6380137,-749.5258134,0.112200312
5FXF,5FXF.pdb,5FXF_12bit_011100011100.pdb,12bit_011100011100,-1614.455143,-1614.596521,-0.141377773
5FYU,5FYU.pdb,5FYU_12bit_000001101110.pdb,12bit_000001101110,-168.0020438,-167.7991032,0.202940569
5FZO,5FZO.pdb,5FZO_12bit_001101001010.pdb,12bit_001101001010,-618.9499173,-618.9679664,-0.01804907
5FZT,5FZT.pdb,5FZT_12bit_010101011010.pdb,12bit_010101011010,-207.2000115,-207.1164062,0.083605268
5G3N,5G3N.pdb,5G3N_12bit_111011100111.pdb,12bit_111011100111,-116.3520356,-116.2192786,0.132756965
5G43,5G43.pdb,5G43_12bit_110110001001.pdb,12bit_110110001001,171.0300275,170.9267953,-0.103232146
5G4N,5G4N.pdb,5G4N_12bit_101000101010.pdb,12bit_101000101010,-557.8576814,-557.8197952,0.037886103
5G4R,5G4R.pdb,5G4R_12bit_010011100101.pdb,12bit_010011100101,1.664124743,1.616570877,-0.047553866
5G55,5G55.pdb,5G55_12bit_100010001010.pdb,12bit_100010001010,1390.306572,1390.416134,0.109561526
5G57,5G57.pdb,5G57_12bit_111000010111.pdb,12bit_111000010111,-1124.656133,-1124.573507,0.082626215
5G6I,5G6I.pdb,5G6I_12bit_110001111100.pdb,12bit_110001111100,-385.857133,-385.8428864,0.01424654
5GAN,5GAN.pdb,5GAN_12bit_110011111010.pdb,12bit_110011111010,41155.02547,41154.92458,-0.100892579
5GAQ,5GAQ.pdb,5GAQ_12bit_000110100010.pdb,12bit_000110100010,900.5794845,900.2087797,-0.370704848
5GI7,5GI7.pdb,5GI7_12bit_111000011101.pdb,12bit_111000011101,-313.4257206,-313.4180419,0.007678665
5GIR,5GIR.pdb,5GIR_12bit_100010110110.pdb,12bit_100010110110,-306.6253182,-306.6143147,0.011003568
5GL3,5GL3.pdb,5GL3_12bit_000101001110.pdb,12bit_000101001110,2485.147972,2484.912223,-0.235749298
5GM3,5GM3.pdb,5GM3_12bit_010111000110.pdb,12bit_010111000110,-744.8291551,-744.7501143,0.07904074
5GNE,5GNE.pdb,5GNE_12bit_001011000001.pdb,12bit_001011000001,687.4044955,687.3400375,-0.06445796
5GO1,5GO1.pdb,5GO1_12bit_000001100100.pdb,12bit_000001100100,397.2085096,396.6454795,-0.563030101
5GO5,5GO5.pdb,5GO5_12bit_100000111101.pdb,12bit_100000111101,-239.7870962,-240.0969737,-0.309877472
5GON,5GON.pdb,5GON_12bit_011110011110.pdb,12bit_011110011110,3070.236016,3070.048406,-0.187609679
5GPO,5GPO.pdb,5GPO_12bit_001001010001.pdb,12bit_001001010001,-256.8007232,-256.8747212,-0.073998052
5GRQ,5GRQ.pdb,5GRQ_12bit_000011011011.pdb,12bit_000011011011,-387.1698289,-387.1765987,-0.006769809
5GS2,5GS2.pdb,5GS2_12bit_010110011100.pdb,12bit_010110011100,3449.263736,3449.422581,0.158844961
5GS5,5GS5.pdb,5GS5_12bit_111010000111.pdb,12bit_111010000111,880.5284299,880.1527066,-0.375723284
5GUK,5GUK.pdb,5GUK_12bit_100100001011.pdb,12bit_100100001011,-428.5746551,-428.5704267,0.004228413
5GV1,5GV1.pdb,5GV1_12bit_110110001010.pdb,12bit_110110001010,-489.1110148,-489.0355728,0.075442011
5GVJ,5GVJ.pdb,5GVJ_12bit_110011010110.pdb,12bit_110011010110,-466.7809815,-466.5634774,0.217504158
5GW0,5GW0.pdb,5GW0_12bit_110110011111.pdb,12bit_110110011111,3002.269369,3002.81216,0.542791276
5GXG,5GXG.pdb,5GXG_12bit_111111010011.pdb,12bit_111111010011,-425.282133,-425.1810355,0.101097459
5GYD,5GYD.pdb,5GYD_12bit_011101111110.pdb,12bit_011101111110,3444.956337,3444.666268,-0.290068367
5H00,5H00.pdb,5H00_12bit_110011110110.pdb,12bit_110011110110,200.6486833,200.5685452,-0.080138162
5H0Q,5H0Q.pdb,5H0Q_12bit_100011010010.pdb,12bit_100011010010,-291.2691936,-291.1516798,0.117513759
5H0W,5H0W.pdb,5H0W_12bit_111001010101.pdb,12bit_111001010101,23.06449398,23.29510578,0.230611801
5H19,5H19.pdb,5H19_12bit_101101100100.pdb,12bit_101101100100,-484.0684535,-484.042689,0.025764442
5H2G,5H2G.pdb,5H2G_12bit_110000001000.pdb,12bit_110000001000,-510.2431311,-510.3697669,-0.126635866
5H48,5H48.pdb,5H48_12bit_000010101001.pdb,12bit_000010101001,-105.6171268,-105.7145158,-0.097388981
5H53,5H53.pdb,5H53_12bit_100111001011.pdb,12bit_100111001011,30848.20422,30848.40263,0.198405784
5H6B,5H6B.pdb,5H6B_12bit_110111110010.pdb,12bit_110111110010,-307.6388591,-307.5241087,0.114750387
5H6G,5H6G.pdb,5H6G_12bit_101101110111.pdb,12bit_101101110111,-417.7995782,-417.9033905,-0.103812328
5H6R,5H6R.pdb,5H6R_12bit_000100001101.pdb,12bit_000100001101,-705.659226,-705.5819615,0.07726448
5H7O,5H7O.pdb,5H7O_12bit_110100100000.pdb,12bit_110100100000,-971.9902852,-972.1796041,-0.189318872
5H7Q,5H7Q.pdb,5H7Q_12bit_100010011010.pdb,12bit_100010011010,-630.9347834,-630.7446704,0.190112991
5H8H,5H8H.pdb,5H8H_12bit_101001101010.pdb,12bit_101001101010,-484.8890603,-485.1478514,-0.258791118
5H9O,5H9O.pdb,5H9O_12bit_001001100110.pdb,12bit_001001100110,-3990.000386,-3989.813123,0.187262551
5HAP,5HAP.pdb,5HAP_12bit_110100001100.pdb,12bit_110100001100,-750.4519227,-750.6548367,-0.202913987
5HB5,5HB5.pdb,5HB5_12bit_000101011101.pdb,12bit_000101011101,-481.6596568,-481.647011,0.012645785
5HC9,5HC9.pdb,5HC9_12bit_111010110010.pdb,12bit_111010110010,1613.509532,1613.546298,0.036766116
5HCI,5HCI.pdb,5HCI_12bit_011011011001.pdb,12bit_011011011001,1656.523638,1656.375364,-0.148273593
5HDM,5HDM.pdb,5HDM_12bit_101111011110.pdb,12bit_101111011110,-1954.917693,-1954.861724,0.055968765
5HEZ,5HEZ.pdb,5HEZ_12bit_011010010111.pdb,12bit_011010010111,708.3342581,708.3124651,-0.02179304
5HFN,5HFN.pdb,5HFN_12bit_000011101000.pdb,12bit_000011101000,-1840.925352,-1841.776833,-0.851481177
5HGE,5HGE.pdb,5HGE_12bit_101100110011.pdb,12bit_101100110011,-379.0686518,-378.9974619,0.071189943
5HGK,5HGK.pdb,5HGK_12bit_101101100010.pdb,12bit_101101100010,-241.4606893,-241.4809872,-0.020297894
5HHD,5HHD.pdb,5HHD_12bit_101010010001.pdb,12bit_101010010001,-40.90426629,-41.03324723,-0.128980939
5HHI,5HHI.pdb,5HHI_12bit_000011001101.pdb,12bit_000011001101,439.5909656,439.4502065,-0.140759175
5HHK,5HHK.pdb,5HHK_12bit_100000001111.pdb,12bit_100000001111,-1020.875547,-1020.943586,-0.068038983
5HIZ,5HIZ.pdb,5HIZ_12bit_000111111000.pdb,12bit_000111111000,1167.324094,1167.546285,0.222191269
5HJK,5HJK.pdb,5HJK_12bit_010010011000.pdb,12bit_010010011000,-398.0886855,-397.7278822,0.360803242
5HK1,5HK1.pdb,5HK1_12bit_010000101111.pdb,12bit_010000101111,-387.5853497,-387.3234798,0.261869922
5HKF,5HKF.pdb,5HKF_12bit_100101111011.pdb,12bit_100101111011,6.171907209,6.218159108,0.046251899
5HLO,5HLO.pdb,5HLO_12bit_010100110110.pdb,12bit_010100110110,-400.2997729,-400.1712342,0.128538673
5HME,5HME.pdb,5HME_12bit_001000100101.pdb,12bit_001000100101,-509.695027,-509.3935735,0.301453538
5HMV,5HMV.pdb,5HMV_12bit_001101001011.pdb,12bit_001101001011,-183.8218422,-183.8626771,-0.040834946
5HNX,5HNX.pdb,5HNX_12bit_010100010111.pdb,12bit_010100010111,12234.99034,12234.75469,-0.235650312
5HOP,5HOP.pdb,5HOP_12bit_110010011001.pdb,12bit_110010011001,-777.5712408,-777.6376206,-0.06637981
5HP8,5HP8.pdb,5HP8_12bit_001101001111.pdb,12bit_001101001111,-218.2711872,-218.1457554,0.12543179
5HPJ,5HPJ.pdb,5HPJ_12bit_001110101110.pdb,12bit_001110101110,-380.770532,-380.8093641,-0.038832092
5HPQ,5HPQ.pdb,5HPQ_12bit_000101110100.pdb,12bit_000101110100,-108.3367888,-108.4883255,-0.151536691
5HQI,5HQI.pdb,5HQI_12bit_101001101110.pdb,12bit_101001101110,-19.90624234,-19.72637532,0.179867014
5HR3,5HR3.pdb,5HR3_12bit_001010100011.pdb,12bit_001010100011,-321.5940018,-321.6539965,-0.05999467
5HSP,5HSP.pdb,5HSP_12bit_001010010000.pdb,12bit_001010010000,-99.18517966,-99.35632041,-0.171140752
5HT4,5HT4.pdb,5HT4_12bit_010001101000.pdb,12bit_010001101000,131.0139967,131.0476626,0.033665886
5HTL,5HTL.pdb,5HTL_12bit_000000011011.pdb,12bit_000000011011,-325.9330662,-325.8068327,0.126233521
5HUG,5HUG.pdb,5HUG_12bit_100110111110.pdb,12bit_100110111110,-552.0111576,-552.0806088,-0.069451276
5HUM,5HUM.pdb,5HUM_12bit_011110111000.pdb,12bit_011110111000,-2417.244302,-2417.256782,-0.012480135
5HVD,5HVD.pdb,5HVD_12bit_100001001011.pdb,12bit_100001001011,55.72890251,56.21351271,0.484610207
5HVE,5HVE.pdb,5HVE_12bit_010000001101.pdb,12bit_010000001101,35.98631534,35.9555395,-0.030775839
5HVW,5HVW.pdb,5HVW_12bit_000111001001.pdb,12bit_000111001001,255.9885347,256.046501,0.05796633
5HWF,5HWF.pdb,5HWF_12bit_100101011010.pdb,12bit_100101011010,71.35740744,71.322038,-0.035369434
5HXL,5HXL.pdb,5HXL_12bit_001111100101.pdb,12bit_001111100101,-24.66036233,-24.8515681,-0.191205768
5HYG,5HYG.pdb,5HYG_12bit_010000001010.pdb,12bit_010000001010,-326.1060324,-326.2063634,-0.100331015
5HYS,5HYS.pdb,5HYS_12bit_110110010001.pdb,12bit_110110010001,-2572.111118,-2571.968954,0.142164124
5HZC,5HZC.pdb,5HZC_12bit_110000100000.pdb,12bit_110000100000,594.678515,594.6487281,-0.029786907
5HZR,5HZR.pdb,5HZR_12bit_001110111100.pdb,12bit_001110111100,98.0429966,98.03090694,-0.012089661
5HZS,5HZS.pdb,5HZS_12bit_110010100101.pdb,12bit_110010100101,342.0293069,342.2721774,0.242870549
5I09,5I09.pdb,5I09_12bit_110111011111.pdb,12bit_110111011111,-598.9653358,-598.8502158,0.115119982
5I0C,5I0C.pdb,5I0C_12bit_011011100110.pdb,12bit_011011100110,110.3025119,110.4868026,0.184290745
5I11,5I11.pdb,5I11_12bit_111000110010.pdb,12bit_111000110010,-1.180966993,-1.198518658,-0.017551664
5I1H,5I1H.pdb,5I1H_12bit_100000110111.pdb,12bit_100000110111,-360.9530809,-360.9980112,-0.044930249
5I2D,5I2D.pdb,5I2D_12bit_011111110000.pdb,12bit_011111110000,2954.31699,2954.282355,-0.034635049
5I2Q,5I2Q.pdb,5I2Q_12bit_001101111101.pdb,12bit_001101111101,-196.5906424,-196.4922151,0.098427397
5I4N,5I4N.pdb,5I4N_12bit_011010110010.pdb,12bit_011010110010,-411.7827262,-411.92269,-0.13996372
5I4R,5I4R.pdb,5I4R_12bit_011100001000.pdb,12bit_011100001000,-367.2303671,-367.4348039,-0.204436748
5I50,5I50.pdb,5I50_12bit_011001100100.pdb,12bit_011001100100,399.1925452,399.2767444,0.08419922
5I5A,5I5A.pdb,5I5A_12bit_000100011001.pdb,12bit_000100011001,58.52407503,58.30416059,-0.219914438
5I68,5I68.pdb,5I68_12bit_011000001100.pdb,12bit_011000001100,1680.112171,1680.159865,0.047693824
5I6I,5I6I.pdb,5I6I_12bit_101011010100.pdb,12bit_101011010100,7543.273519,7543.601213,0.32769356
5I71,5I71.pdb,5I71_12bit_001010101011.pdb,12bit_001010101011,2120.340361,2120.614103,0.273742147
5I74,5I74.pdb,5I74_12bit_010100111110.pdb,12bit_010100111110,1801.888804,1801.946973,0.05816913
5I7K,5I7K.pdb,5I7K_12bit_100100111100.pdb,12bit_100100111100,1145.336579,1145.264291,-0.072287921
5I8W,5I8W.pdb,5I8W_12bit_100000010001.pdb,12bit_100000010001,-310.4273604,-310.397437,0.029923459
5I9I,5I9I.pdb,5I9I_12bit_100110111000.pdb,12bit_100110111000,312.6173209,311.8686558,-0.74866508
5I9W,5I9W.pdb,5I9W_12bit_010100101111.pdb,12bit_010100101111,-417.5920269,-417.5732851,0.018741789
5I9Z,5I9Z.pdb,5I9Z_12bit_101101000011.pdb,12bit_101101000011,-263.1064695,-263.036406,0.070063463
5IA3,5IA3.pdb,5IA3_12bit_100000110010.pdb,12bit_100000110010,-232.874827,-232.7736684,0.101158641
5IBF,5IBF.pdb,5IBF_12bit_110011101101.pdb,12bit_110011101101,-516.9674776,-517.273926,-0.306448394
5IBG,5IBG.pdb,5IBG_12bit_100101111010.pdb,12bit_100101111010,-501.2323,-501.1844796,0.047820357
5ICA,5ICA.pdb,5ICA_12bit_110011101100.pdb,12bit_110011101100,1742.329527,1742.178914,-0.150613236
5ICF,5ICF.pdb,5ICF_12bit_011000110110.pdb,12bit_011000110110,-244.0212512,-243.8488436,0.172407597
5ID6,5ID6.pdb,5ID6_12bit_001000000111.pdb,12bit_001000000111,3821.620759,3821.840281,0.219522663
5IDO,5IDO.pdb,5IDO_12bit_100110010010.pdb,12bit_100110010010,-169.2702028,-169.3841318,-0.113929044
5IDP,5IDP.pdb,5IDP_12bit_011111110111.pdb,12bit_011111110111,-728.8413385,-729.1865562,-0.345217766
5IEI,5IEI.pdb,5IEI_12bit_000011001110.pdb,12bit_000011001110,55.27238492,55.30088914,0.028504215
5IER,5IER.pdb,5IER_12bit_011001010101.pdb,12bit_011001010101,-803.1079485,-803.1846573,-0.076708877
5IGV,5IGV.pdb,5IGV_12bit_011111010011.pdb,12bit_011111010011,-429.0395304,-429.0961978,-0.056667419
5IH8,5IH8.pdb,5IH8_12bit_110001111001.pdb,12bit_110001111001,-387.6415876,-387.5873133,0.054274265
5IIU,5IIU.pdb,5IIU_12bit_000000111011.pdb,12bit_000000111011,-150.5992631,-151.0825253,-0.483262185
5IJJ,5IJJ.pdb,5IJJ_12bit_111000000111.pdb,12bit_111000000111,-263.6409711,-263.5104312,0.130539824
5IK7,5IK7.pdb,5IK7_12bit_111000001010.pdb,12bit_111000001010,-653.0034229,-652.9943805,0.009042388
5IKP,5IKP.pdb,5IKP_12bit_001110101111.pdb,12bit_001110101111,1594.364356,1594.569043,0.204686238
5IKW,5IKW.pdb,5IKW_12bit_010011100111.pdb,12bit_010011100111,-155.6041021,-155.6282397,-0.024137532
5ILD,5ILD.pdb,5ILD_12bit_000000101110.pdb,12bit_000000101110,-552.7870053,-552.7218144,0.065190897
5IM3,5IM3.pdb,5IM3_12bit_011100110010.pdb,12bit_011100110010,-1352.979259,-1352.872827,0.10643167
